target,text
0,"['suck', 'got', 'plan', 'yo', 'valentin', 'yo', 'valentin']"
0,"['pa', 'select']"
0,"['busi', 'tri', 'finish', 'new', 'year', 'look', 'forward', 'final', 'meet']"
0,"['still', 'havent', 'collect', 'dough', 'pl', 'let', 'know', 'go', 'place', 'sent', 'get', 'control', 'number']"
0,"['babe', 'talk', 'think', 'good', 'boy', 'miss', 'love']"
0,"['agre', 'stop', 'thinkin', 'ipad', 'pleas', 'ask', 'macho', 'question']"
0,"['perhap', 'much', 'easi', 'give', 'account', 'identif', 'tomorrow', 'uni']"
0,"['bu', 'love']"
0,"['one', 'small', 'prestig', 'problem']"
0,"['came', 'look', 'flat', 'seem', 'ok', 'away', 'alot', 'wiv', 'work', 'got', 'woman', 'come']"
0,"['happi', 'new', 'year', 'u', 'ur', 'famili', 'may', 'new', 'year', 'bring', 'happi', 'stabil', 'tranquil', 'ur', 'vibrant', 'colour', 'life']"
0,"['yeah', 'leav', 'mayb']"
0,"['got', 'tallent', 'wast']"
1,"['decemb', 'mobil', 'entitl', 'updat', 'latest', 'colour', 'camera', 'mobil', 'free', 'call', 'mobil', 'updat', 'vco', 'free']"
0,"['lol', 'great', 'im', 'get', 'hungri']"
0,"['sun', 'cant', 'come', 'earth', 'send', 'luv', 'ray', 'cloud', 'cant', 'come', 'river', 'send', 'luv', 'rain', 'cant', 'come', 'meet', 'u', 'send', 'care', 'msg', 'gud', 'evng']"
0,"['thank', 'messag', 'realli', 'appreci', 'sacrific', 'sure', 'process', 'direct', 'pay', 'find', 'way', 'back', 'test', 'tomorrow', 'class', 'wonder', 'day']"
0,"['audri', 'lousi', 'autocorrect']"
0,"['oh', 'forward', 'messag', 'thought', 'send']"
0,"['multipli', 'number', 'independ', 'count', 'decim', 'point', 'divis', 'push', 'decim', 'place', 'like', 'show']"
0,"['releas', 'anoth', 'italian', 'one', 'today', 'cosign', 'option']"
0,"['r', 'u', 'meet', 'da', 'ge', 'nite', 'tmr']"
0,"['whatev', 'juliana', 'whatev', 'want']"
0,"['hiya', 'stu', 'wot', 'u', 'much', 'trubl', 'home', 'moment', 'evon', 'hate', 'even', 'u', 'wot', 'hell', 'av', 'done', 'wont', 'u', 'tell', 'text', 'bck', 'pleas', 'luv', 'dan']"
0,"['remain', 'unconvinc', 'elabor', 'test', 'willpow']"
0,"['think', 'chennai', 'forgot', 'come', 'auction']"
0,"['watch', 'tv', 'lor', 'nice', 'one', 'like', 'lor']"
0,"['pleas', 'send', 'aunti', 'number']"
0,"['rememb', 'ask', 'alex', 'pizza']"
1,"['guarante', 'latest', 'nokia', 'phone', 'ipod', 'player', 'prize', 'txt', 'word', 'collect']"
0,"['come', 'ur', 'home']"
0,"['ìï', 'takin', 'linear', 'algebra', 'today']"
0,"['could', 'say', 'die', 'man', 'feel', 'sad', 'go', 'want', 'know', 'would', 'probabl', 'gone', 'late', 'night']"
0,"['everyth', 'weather', 'keep', 'extra', 'warm', 'cold', 'noth', 'seriou', 'pl', 'lot', 'vitamin', 'c']"
1,"['babe', 'u', 'want', 'dont', 'u', 'babi', 'im', 'nasti', 'thing', 'filthyguy', 'fanci', 'rude', 'time', 'sexi', 'bitch', 'go', 'slo', 'n', 'hard', 'txt', 'xxx', 'slo']"
0,"['finish', 'meet', 'call']"
0,"['know', 'dad', 'back']"
0,"['thk', 'em', 'find', 'wtc', 'far', 'weiyi', 'goin', 'e', 'rest', 'dunno', 'yet', 'r', 'ur', 'goin', 'dinner', 'den', 'might', 'b', 'abl', 'join']"
0,"['lol', 'u', 'still', 'feel', 'sick']"
0,"['hi', 'shanil', 'rakhesh', 'exchang', 'uncut', 'diamond', 'back', 'excel', 'servic', 'dino', 'prem']"
1,"['girl', 'mani', 'local', 'u', 'r', 'virgin', 'r', 'readi', 'ur', 'everi', 'sexual', 'need', 'u', 'text', 'cute']"
0,"['ju', 'finish', 'watch', 'tv', 'u']"
0,"['master', 'buy', 'bb', 'co', 'sale', 'bf']"
0,"['sorri', 'call', 'later', 'meet']"
0,"['certainli', 'put', 'thing', 'perspect', 'someth', 'like', 'happen']"
1,"['themob', 'hit', 'link', 'get', 'premium', 'pink', 'panther', 'game', 'new', 'sugabab', 'crazi', 'zebra', 'anim', 'badass', 'hoodi', 'free']"
0,"['hi', 'got', 'money', 'da']"
0,"['lol', 'mad', 'first', 'woke', 'gave']"
0,"['tire', 'special']"
0,['happen']
0,"['need', 'buy', 'lunch', 'eat', 'maggi', 'mee']"
0,"['much', 'textin', 'bout']"
1,"['winner', 'u', 'special', 'select', 'receiv', 'cash', 'holiday', 'flight', 'inc', 'speak', 'live', 'oper', 'claim']"
0,"['mm', 'way', 'railway']"
1,"['bore', 'housew', 'chat', 'n', 'date', 'rate', 'landlin']"
0,"['r', 'u', 'yet', 'wear', 'blue', 'shirt', 'n', 'black', 'pant']"
0,"['hello', 'madam']"
0,"['keep', 'ten', 'rs', 'shelf', 'buy', 'two', 'egg']"
0,"['quit', 'late', 'lar', 'ard', 'anyway', 'wun', 'b', 'drivin']"
0,"['much', 'though', 'h', 'friday', 'cant', 'wait', 'dunno', 'wot', 'hell', 'im', 'gon', 'na', 'anoth', 'week', 'becom', 'oh', 'wait', 'alreadi', 'done']"
0,"['love', 'night', 'xxx']"
0,"['well', 'weather', 'cali', 'great', 'complex', 'great', 'need', 'car', 'move', 'freeli', 'tax', 'outrag', 'great', 'place', 'sad', 'part', 'miss', 'home']"
0,['late']
0,"['aunti', 'huai', 'juan', 'never', 'pick', 'phone']"
0,"['ok', 'lor', 'reach', 'messag']"
0,"['hi', 'babe', 'im', 'home', 'wan', 'na', 'someth', 'xx']"
0,"['sch', 'fr', 'dun', 'haf', 'da', 'book', 'sch', 'home']"
0,"['ye', 'nigh', 'cant', 'aha']"
0,"['may', 'free', 'gym']"
0,"['give', 'sec', 'think', 'think']"
1,"['wan', 'na', 'get', 'laid', 'want', 'real', 'dog', 'locat', 'sent', 'direct', 'ur', 'mobil', 'join', 'uk', 'largest', 'dog', 'network', 'txt', 'park', 'nyt']"
0,['done']
0,"['hi', 'dude', 'hw', 'r', 'u', 'da', 'reali', 'mise', 'u', 'today']"
1,"['take', 'part', 'mobil', 'survey', 'yesterday', 'text', 'use', 'howev', 'wish', 'get', 'txt', 'send', 'txt', 'c']"
0,"['want', 'show', 'world', 'princess', 'europ']"
0,"['yeah', 'pretti', 'much', 'best', 'case', 'scenario']"
1,"['freemsg', 'txt', 'call', 'claim', 'reward', 'hour', 'talk', 'time', 'use', 'phone', 'inc', 'stop', 'txtstop']"
0,"['studi', 'alon', 'without', 'anyon', 'help', 'cant', 'need', 'studi']"
0,"['call', 'say', 'come', 'today', 'ok', 'tell', 'fool', 'like', 'ok']"
0,"['wait', 'bu', 'stop', 'aft', 'ur', 'lect', 'lar', 'dun', 'c', 'go', 'get', 'car', 'come', 'back', 'n', 'pick']"
0,"['juz', 'go', 'googl', 'n', 'search', 'qet']"
0,"['hang', 'brother', 'famili']"
0,"['yupz', 'oredi', 'book', 'slot', 'weekend', 'liao']"
0,"['oh', 'rite', 'well', 'im', 'best', 'mate', 'pete', 'went', 'longer', 'week']"
0,"['rememb', 'hurt', 'day', 'satan', 'impost', 'pay', 'price', 'destini', 'keep', 'go', 'u', 'said', 'pray', 'get', 'mind', 'get']"
0,"['birthday', 'feb', 'lt', 'gt', 'da']"
0,"['dude', 'teresa', 'hope', 'okay', 'didnt', 'hear', 'peopl', 'call', 'receiv', 'packag', 'sinc', 'dec', 'lt', 'gt', 'thot', 'like', 'know', 'fantast', 'year', 'best', 'read', 'plu', 'realli', 'realli', 'bam', 'first', 'aid', 'usml', 'work', 'done']"
0,"['lot', 'sick', 'thing', 'go', 'round', 'take', 'easi', 'hope', 'u', 'feel', 'better', 'soon', 'lol']"
0,"['meant', 'calcul', 'lt', 'gt', 'unit', 'lt', 'gt', 'school', 'realli', 'expens', 'start', 'practic', 'accent', 'import', 'decid', 'dental', 'school', 'nmde', 'exam']"
0,"['erm', 'woodland', 'avenu', 'somewher', 'get', 'parish', 'magazin', 'telephon', 'number']"
0,"['run', 'manag', 'minut', 'need', 'oxygen', 'might', 'resort', 'roller', 'option']"
0,"['ye', 'realli', 'great', 'bhaji', 'told', 'kalli', 'best', 'cricket', 'sachin', 'world', 'tough', 'get']"
0,"['great', 'role', 'model', 'give', 'much', 'realli', 'wish', 'day', 'miracl', 'god', 'reason', 'everyth', 'must', 'say', 'wish', 'knew', 'dont', 'look', 'sinc', 'young', 'still', 'great', 'day']"
0,"['busi', 'come', 'point', 'figur', 'tomorrow']"
0,"['cancer', 'mom', 'make', 'big', 'deal', 'regular', 'checkup', 'aka', 'pap', 'smear']"
0,"['whore', 'unbeliev']"
1,"['cash', 'prize', 'claim', 'c', 'rstm']"
0,"['shant', 'disturb', 'u', 'anymor', 'jia']"
0,"['guess', 'want', 'alon', 'time', 'could', 'show', 'watch']"
0,"['detroit', 'home', 'snow', 'enjoy']"
1,"['import', 'inform', 'orang', 'user', 'today', 'lucki', 'day', 'log', 'onto', 'http', 'fantast', 'surpris', 'await']"
0,"['need', 'ke', 'qi', 'ìï', 'bore', 'izzit', 'suddenli', 'thk']"
0,"['machan', 'go', 'gym', 'tomorrow', 'wil', 'come', 'late', 'goodnight']"
0,"['ca', 'right', 'second', 'got', 'ta', 'hit', 'peopl', 'first']"
0,"['pleas', 'dont', 'say', 'like', 'hi', 'hi', 'hi']"
1,"['get', 'ur', 'rington', 'free', 'repli', 'msg', 'tone', 'top', 'tone', 'phone', 'everi', 'week', 'per', 'wk', 'opt', 'send', 'stop']"
0,"['call', 'later', 'network', 'urgnt', 'sm']"
0,"['sent', 'de', 'webadr', 'gete', 'salari', 'slip']"
0,"['watch', 'tv', 'lor']"
1,"['urgent', 'tri', 'contact', 'last', 'weekend', 'draw', 'show', 'prize', 'guarante', 'call', 'claim', 'code', 'valid']"
0,"['like', 'lt', 'gt', 'question']"
0,"['lookin', 'strong']"
1,"['urgent', 'mobil', 'bonu', 'caller', 'prize', 'attempt', 'reach', 'call', 'asap']"
0,"['aight', 'time', 'want', 'come']"
1,"['want', 'explicit', 'sex', 'sec', 'ring', 'cost']"
0,"['call', 'u', 'done']"
1,"['contract', 'mobil', 'mnth', 'latest', 'motorola', 'nokia', 'etc', 'free', 'doubl', 'min', 'text', 'orang', 'tariff', 'text', 'ye', 'callback', 'remov', 'record']"
0,"['thanx', 'lot']"
0,"['okay', 'soon', 'best']"
0,"['bar', 'b', 'q', 'store', 'life', 'twat', 'orang', 'dungere', 'came', 'ask', 'want', 'deck', 'got', 'first', 'punch']"
0,"['erm', 'thought', 'contract', 'ran', 'octob']"
0,"['ye', 'finish', 'watch', 'day', 'live', 'love']"
0,"['u', 'know', 'stubborn', 'even', 'want', 'go', 'hospit', 'kept', 'tell', 'mark', 'weak', 'sucker', 'hospit', 'weak', 'sucker']"
0,"['let', 'know', 'need', 'anyth', 'els', 'salad', 'desert', 'someth', 'mani', 'beer', 'shall', 'get']"
0,"['spoon', 'okay']"
1,"['dear', 'u', 'invit', 'xchat', 'final', 'attempt', 'contact', 'u', 'txt', 'chat']"
0,"['macha', 'dont', 'feel', 'assum', 'one', 'even', 'wonder', 'plan', 'life', 'begin', 'anytim']"
0,"['noe', 'da', 'car', 'later', 'c', 'lar', 'wear', 'short']"
1,"['urgent', 'mobil', 'bonu', 'caller', 'prize', 'attempt', 'reach', 'call', 'asap']"
0,"['didnt', 'complet', 'gist', 'oh']"
0,"['send', 'bec', 'templ', 'na']"
0,"['ye', 'post', 'coupl', 'pic', 'fb', 'still', 'snow', 'outsid', 'wake']"
0,"['hey', 'almost', 'forgot', 'happi', 'babe', 'love', 'ya']"
0,"['reach', 'home', 'tire', 'come', 'tomorro']"
0,"['hey', 'anyway']"
1,"['ask', 'chatlin', 'inclu', 'free', 'min', 'india', 'cust', 'serv', 'sed', 'ye', 'got', 'mega', 'bill', 'dont', 'giv', 'shit', 'bailiff', 'due', 'day', 'want']"
0,"['ai', 'answerin', 'phone', 'actual', 'pretti', 'reason', 'hour', 'sleepi']"
0,"['creepi', 'crazi']"
0,"['made', 'eta', 'taunton', 'plan', 'hope', 'still', 'okday', 'good', 'see']"
0,"['love', 'brother', 'time', 'talk', 'english', 'grin', 'say', 'hey', 'muhommad', 'penni', 'say', 'hello', 'across', 'sea']"
0,"['alex', 'say', 'ok', 'ok']"
0,"['hi', 'neva', 'worri', 'bout', 'da', 'truth', 'coz', 'truth', 'lead', 'ur', 'heart', 'itåõ', 'least', 'uniqu', 'person', 'like', 'u', 'deserv', 'sleep', 'tight', 'morn']"
0,"['yeah', 'got', 'one', 'line', 'us']"
0,"['full', 'heat', 'pa', 'appli', 'oil', 'pa']"
0,"['u', 'town', 'alon']"
0,"['r', 'u', 'sam', 'p', 'eachoth', 'meet', 'go', 'hous']"
0,"['pop', 'ask', 'bout', 'someth', 'said', 'around', 'tonght', 'wen', 'girl', 'come']"
0,"['mmm', 'fuck', 'merri', 'christma']"
1,"['new', 'voicemail', 'pleas', 'call']"
0,"['got', 'ten', 'buck', 'jay', 'noncomitt']"
0,"['hi', 'u', 'want', 'join', 'st', 'later', 'meet', 'five', 'call', 'u', 'class']"
0,"['one', 'week', 'leav', 'put', 'know', 'time']"
0,"['nice', 'wait', 'text', 'right', 'gon', 'na', 'pay', 'ticket', 'ya', 'know']"
0,"['yup', 'ok', 'go', 'home', 'look', 'time', 'msg', 'xuhui', 'go', 'learn', 'may', 'lesson']"
1,"['want', 'cock', 'hubbi', 'away', 'need', 'real', 'man', 'satisfi', 'txt', 'wife', 'string', 'action', 'txt', 'stop', 'end', 'txt', 'rec', 'otbox']"
0,"['hi', 'yiju', 'meet', 'u', 'tmr']"
0,"['playin', 'space', 'poker', 'u']"
0,"['huh', 'hyde', 'park', 'mel', 'ah', 'opp', 'got', 'confus', 'anyway', 'tt', 'e', 'best', 'choic', 'den', 'juz', 'take']"
1,"['spook', 'mob', 'halloween', 'collect', 'logo', 'pic', 'messag', 'plu', 'free', 'eeri', 'tone', 'txt', 'card', 'spook', 'zed', 'per']"
0,"['ah', 'see', 'lingo', 'let', 'know', 'wot', 'earth', 'finish', 'make']"
1,"['urgent', 'mobil', 'bonu', 'caller', 'prize', 'attempt', 'reach', 'call', 'asap']"
0,"['babe', 'hope', 'shit', 'night', 'sleep', 'fell', 'asleep', 'knacker', 'iåõm', 'dread', 'work', 'tonight', 'thou', 'upto', 'tonight', 'x']"
0,"['cant', 'see', 'join', 'deni', 'mina', 'deni', 'want', 'alon', 'time']"
0,"['size', 'eleph', 'tablet', 'u', 'shove', 'um', 'ur', 'ass']"
1,"['mobil', 'mth', 'updat', 'latest', 'orang', 'phone', 'free', 'save', 'free', 'call', 'text', 'ye', 'callback', 'orno', 'opt']"
0,"['night', 'end', 'anoth', 'day', 'morn', 'come', 'special', 'way', 'may', 'smile', 'like', 'sunni', 'ray', 'leav', 'worri', 'blue', 'blue', 'bay', 'gud', 'mrng']"
0,"['happi', 'new', 'year', 'hope', 'good', 'semest']"
0,"['check', 'realli', 'miss', 'see', 'jeremiah', 'great', 'month']"
0,"['haf', 'enuff', 'space', 'got', 'like', 'mb']"
0,"['came', 'hostel']"
0,"['hey', 'tmr', 'meet', 'bugi']"
0,"['went', 'fast', 'asleep', 'care']"
0,"['let', 'math', 'good']"
0,['lei']
0,"['u', 'want', 'meet']"
1,"['free', 'week', 'entri', 'textpod', 'chanc', 'win', 'ipod', 'cash', 'everi', 'wk', 'txt', 'pod', 'ts', 'cs', 'custcar']"
0,"['eek', 'lot', 'time', 'especi', 'sinc', 'american', 'pie', 'like', 'minut', 'long', 'ca', 'stop', 'sing']"
1,"['urgent', 'tri', 'contact', 'today', 'draw', 'show', 'prize', 'guarante', 'call', 'land', 'line', 'claim', 'valid']"
0,"['glad', 'see', 'repli']"
0,"['want', 'send', 'virtual', 'hug', 'need', 'one']"
0,"['day', 'class', 'class']"
0,"['told', 'return', 'order']"
0,"['weightloss', 'girl', 'friend', 'make', 'load', 'money', 'ebay', 'someth', 'give', 'thank', 'god']"
0,"['celebr', 'båõday', 'els']"
0,"['go', 'bath', 'msg', 'next', 'lt', 'gt', 'min']"
0,"['webpag', 'avail']"
0,"['wud', 'never', 'mind', 'u', 'dont', 'miss', 'u', 'dont', 'need', 'u', 'wil', 'realli', 'hurt', 'wen', 'u', 'need', 'amp', 'u', 'dont', 'tell', 'take', 'care']"
0,"['fffff', 'text', 'kadeem', 'far', 'gone']"
0,"['good', 'afternoon', 'loverboy', 'goe', 'day', 'luck', 'come', 'way', 'think', 'sweeti', 'send', 'love', 'across', 'sea', 'make', 'smile', 'happi']"
0,"['time', 'fix', 'spell', 'sometim', 'get', 'complet', 'diff', 'word', 'go', 'figur']"
0,"['mani', 'compani', 'tell', 'languag']"
0,"['k', 'text', 'way']"
1,"['free', 'top', 'polyphon', 'tone', 'call', 'nation', 'rate', 'get', 'toppoli', 'tune', 'sent', 'everi', 'week', 'text', 'subpoli', 'per', 'pole', 'unsub']"
0,"['would', 'great', 'guild', 'could', 'meet', 'bristol', 'road', 'somewher', 'get', 'touch', 'weekend', 'plan', 'take', 'flight', 'good', 'week']"
0,"['think', 'first', 'time', 'saw', 'class']"
0,"['also', 'know', 'lunch', 'menu', 'da', 'know']"
0,"['guess', 'pub', 'im', 'im', 'happi', 'pig', 'clover', 'whatev', 'say']"
0,"['hey', 'iouri', 'gave', 'number', 'wyli', 'ryan', 'friend']"
1,"['tri', 'call', 'repli', 'sm', 'video', 'mobil', 'min', 'unlimit', 'text', 'free', 'camcord', 'repli', 'call']"
0,"['wan', 'na', 'art']"
0,"['drive', 'train']"
0,"['wot', 'student', 'discount', 'u', 'get', 'book']"
0,"['nice', 'day', 'impress', 'sensibl', 'went', 'home', 'earli', 'feel', 'fine', 'bore', 'ca', 'rememb']"
0,"['well', 'slightli', 'disastr', 'class', 'pm', 'fav', 'darl', 'hope', 'day', 'coffe', 'wld', 'good', 'ca', 'stay', 'late', 'tomorrow', 'time', 'place', 'alway']"
0,"['serious', 'spell', 'name']"
0,"['umma', 'say', 'anyth']"
0,"['x', 'cours', 'messag', 'messeng', 'lik', 'r', 'send']"
0,"['ask', 'princess']"
0,"['come', 'right', 'ahmad']"
0,"['guy', 'ask', 'get', 'slipper', 'gone', 'last', 'year']"
1,"['sexi', 'st', 'georg', 'day', 'pic', 'jordan', 'txt', 'pic', 'dont', 'miss', 'everi', 'wk', 'sauci', 'celeb', 'pic', 'c']"
0,"['first', 'gain', 'lt', 'gt', 'kg', 'sinc', 'took', 'second', 'done', 'blood', 'sugar', 'test', 'ok', 'blood', 'pressur', 'within', 'normal', 'limit', 'worri']"
0,"['u', 'reckon', 'need', 'arrang', 'transport', 'u', 'ca', 'thank']"
1,"['rodger', 'burn', 'msg', 'tri', 'call', 'repli', 'sm', 'free', 'nokia', 'mobil', 'free', 'camcord', 'pleas', 'call', 'deliveri', 'tomorrow']"
0,"['thanx', 'send', 'home']"
0,"['hey', 'rite', 'u', 'put', 'evey', 'mnth']"
0,"['electr', 'went', 'fml']"
0,"['bad', 'girl', 'ladi']"
0,"['womdarful', 'actor']"
0,"['hey', 'inconveni', 'si', 'huh']"
1,"['six', 'chanc', 'win', 'cash', 'pound', 'txt', 'send', 'cost', 'tsandc', 'appli', 'repli', 'hl', 'info']"
0,"['ye', 'babi', 'studi', 'posit', 'kama', 'sutra']"
0,"['nw', 'came', 'hme', 'da']"
0,"['littl', 'med', 'say', 'take', 'everi', 'hour', 'pain', 'back', 'took', 'anoth', 'hope', 'die']"
0,"['train', 'back', 'northampton', 'afraid']"
0,"['batteri', 'mr', 'adewal', 'uncl', 'aka', 'egbon']"
0,"['da', 'today', 'also', 'forgot']"
0,"['gon', 'na', 'blake', 'night', 'might', 'abl', 'get', 'littl', 'earli']"
0,"['say', 'explicitli', 'told', 'nora', 'know', 'someon', 'probabl', 'gon', 'na', 'bother']"
0,"['thanx', 'u', 'r', 'goodmat', 'think', 'ur', 'rite', 'sari', 'asusu', 'u', 'cheer', 'love', 'u', 'franyxxxxx']"
1,"['voucher', 'marsm', 'log', 'onto', 'discount', 'credit', 'opt', 'repli', 'stop', 'custom', 'care', 'call']"
0,"['ye', 'da', 'plm', 'ur', 'offic']"
0,"['love', 'decis', 'feel', 'could', 'decid', 'love', 'life', 'would', 'much', 'simpler', 'less', 'magic']"
1,"['urgent', 'tri', 'contact', 'today', 'draw', 'show', 'prize', 'guarante', 'call', 'land', 'line', 'claim']"
0,"['shuhui', 'bought', 'ron', 'present', 'swatch', 'watch']"
0,"['dare', 'chang', 'ring']"
0,"['lt', 'gt', 'fast', 'approach', 'wish', 'u', 'happi', 'new', 'year', 'happi', 'sankranti', 'happi', 'republ', 'day', 'happi', 'valentin', 'day', 'happi', 'shivratri', 'happi', 'ugadi', 'happi', 'fool', 'day', 'happi', 'may', 'day', 'happi', 'independ', 'day', 'happi', 'friendship', 'mother', 'father', 'teacher', 'children', 'day', 'amp', 'happi', 'birthday', 'happi', 'ganesh', 'festiv', 'happi', 'dasara', 'happi', 'diwali', 'happi', 'christma', 'lt', 'gt', 'good', 'morn', 'afternoon', 'even', 'night', 'rememberi', 'first', 'wish', 'u', 'raj']"
0,"['hi', 'juan', 'im', 'come', 'home', 'fri', 'hey', 'cours', 'expect', 'welcom', 'parti', 'lot', 'present', 'ill', 'phone', 'u', 'get', 'back', 'load', 'love', 'nicki', 'x', 'x', 'x', 'x', 'x', 'x', 'x', 'x', 'x']"
0,"['babe', 'love', 'cover', 'face', 'kiss']"
0,"['ca', 'keep', 'go', 'never', 'intent', 'run', 'choos', 'rather', 'keep', 'room', 'clean', 'say', 'visitor', 'mayb', 'best', 'choic', 'ye', 'want', 'embarass', 'mayb', 'feel', 'feel', 'friend', 'want', 'drop', 'buy', 'say', 'happen', 'morn', 'tri', 'everyth', 'know', 'els']"
0,"['waaaat', 'lololo', 'ok', 'next', 'time']"
0,"['alright', 'see', 'bit']"
0,"['ok', 'least', 'armand', 'still', 'around']"
0,"['one', 'talk']"
1,"['sm', 'ac', 'blind', 'date', 'aberdeen', 'unit', 'kingdom', 'check', 'http', 'sm', 'blind', 'date', 'send', 'hide']"
0,"['cool', 'breez', 'bright', 'sun', 'fresh', 'flower', 'twitter', 'bird', 'wait', 'wish', 'u', 'amp', 'nice']"
0,"['alway', 'yahoo', 'messeng', 'send', 'messag', 'get', 'may', 'send', 'mobil', 'mode', 'sha', 'get', 'repli']"
0,"['need', 'drug', 'anymor']"
0,"['fuck', 'cedar', 'key', 'fuck', 'come', 'anyway', 'tho']"
0,"['actual', 'send', 'remind', 'today', 'wonder', 'weekend']"
0,"['k', 'work', 'someth']"
0,"['height', 'confid', 'aeronaut', 'professor', 'wer', 'calld', 'amp', 'wer', 'askd', 'sit', 'aeroplan', 'aftr', 'sat', 'wer', 'told', 'dat', 'plane', 'ws', 'made', 'student', 'dey', 'hurri', 'plane', 'bt', 'didnt', 'move', 'said', 'made', 'student']"
0,"['idk', 'sit', 'stop', 'shop', 'park', 'lot', 'right', 'bawl', 'eye', 'feel', 'like', 'failur', 'everyth', 'nobodi', 'want', 'feel', 'like', 'fail']"
0,"['call', 'see', 'facebook', 'huh']"
0,"['still', 'custom', 'place']"
1,"['free', 'text', 'msg', 'text', 'ok', 'credit', 'account']"
0,"['updat', 'face', 'book', 'statu', 'frequent']"
0,"['road', 'cant', 'txt']"
0,"['quit', 'ok', 'bit', 'ex', 'u', 'better', 'go', 'eat', 'smth', 'els', 'feel', 'guilti']"
0,"['baaaaab', 'misss', 'youuuuu', 'go', 'teach', 'class']"
0,"['hello', 'boytoy', 'geeee', 'miss', 'today', 'like', 'send', 'tm', 'remind', 'think', 'love', 'love', 'kiss']"
0,"['u', 'reach', 'orchard', 'alreadi', 'u', 'wan', 'go', 'buy', 'ticket', 'first']"
0,"['time', 'come']"
0,"['heard', 'abt', 'tat']"
0,"['nope', 'that', 'fine', 'might', 'nap', 'tho']"
0,"['like', 'think', 'alway', 'possibl', 'pub', 'later']"
0,"['found', 'way', 'get', 'anoth', 'app', 'phone', 'eh', 'go', 'net', 'cafe', 'take', 'job', 'geeee', 'need', 'babe', 'crave', 'see']"
0,"['babe', 'far', 'spk', 'da', 'mo', 'dead', 'da', 'wrld', 'sleep', 'da', 'sofa', 'day']"
0,"['fine', 'thatåõ', 'way', 'u', 'feel', 'thatåõ', 'way', 'gota', 'b']"
1,"['network', 'allow', 'compani', 'bill', 'sm', 'respons']"
0,"['dad', 'gon', 'na', 'call', 'get', 'work', 'ask', 'crazi', 'question']"
0,"['class', 'lt', 'gt', 'reunion']"
0,"['vl', 'bcum', 'difficult']"
1,"['urgent', 'last', 'weekend', 'draw', 'show', 'cash', 'spanish', 'holiday', 'call', 'claim', 'c', 'rstm']"
0,"['toshiba', 'porteg', 'gd']"
0,"['doesnt', 'need', 'test']"
0,"['wat', 'time', 'u', 'wan', 'meet', 'later']"
1,"['import', 'inform', 'orang', 'user', 'today', 'lucki', 'day', 'log', 'onto', 'http', 'fantast', 'surpris', 'await']"
0,"['plm', 'come', 'da', 'way']"
0,"['nite', 'nite', 'pocay', 'wocay', 'luv', 'u', 'n', 'e', 'thing', 'promis', 'ring', 'u']"
0,"['hey', 'mr', 'what', 'name', 'bill', 'brison', 'book', 'one', 'languag', 'word']"
1,"['send', 'logo', 'ur', 'lover', 'name', 'join', 'heart', 'txt', 'love', 'mobno', 'eg', 'love', 'adam', 'eve', 'yahoo', 'txtno', 'ad']"
0,"['dear', 'case', 'u', 'r', 'come', 'cochin', 'pl', 'call', 'bfore', 'u', 'shall', 'also', 'reach', 'tell', 'day', 'u', 'r', 'engag', 'an', 'holiday']"
0,"['mean', 'still', 'think', 'teju']"
0,"['height', 'recycl', 'read', 'peopl', 'spend', 'time', 'earn', 'money', 'money', 'spent', 'spend', 'time', 'good', 'morn', 'keep', 'smile']"
0,"['freez', 'home', 'yet', 'rememb', 'kiss', 'mom', 'morn', 'love', 'think', 'miss', 'yet']"
